date,state,cases,deaths
2020-11-04,DE,25534,712
2020-11-04,dc,17601,647
2020-11-04,FL,821115,16921
2020-11-04,GA,382113,8303
2020-11-04,,5872,84
2020-11-04,HI,15591,218
2020-11-04,ID,68791,665
2020-11-04,IL,445537,10239
2020-11-04,IN,194261,4464
2020-11-04,IA,137315,1801
2020-11-04,KS,93967,1087
2020-11-04,KY,115426,1593
2020-11-04,LA,190164,5975
2020-11-04,ME,7077,150
2020-11-04,MD,149232,4172
2020-11-04,MA,163299,10062
2020-11-04,MI,212126,7783
2020-11-04,MN,160977,2584
2020-11-04,MS,122275,3397
2020-11-04,MO,201515,3166
2020-11-04,MT,36012,404
2020-11-04,NE,75888,673
2020-11-04,NV,104514,1816
2020-11-04,NH,11563,484
2020-11-04,NJ,247057,16391
2020-11-04,NM,50251,1059
2020-11-04,NY,520557,33222
2020-11-04,NC,283280,4535
2020-11-04,ND,48306,573
2020-11-04,,96,2
2020-11-04,OH,230209,5428
2020-11-04,OK,127772,1392
2020-11-04,OR,47049,707
2020-11-04,PA,222883,8967
2020-11-04,,69020,850
2020-11-04,RI,35122,1214
2020-11-04,SC,180870,3985
2020-11-04,SD,49791,460
2020-11-04,TN,265407,3446
2020-11-04,TX,984919,18870
2020-11-04,UT,121563,625
2020-11-04,VT,2267,58
2020-11-04,,1388,23
2020-11-04,VA,185836,3677
2020-11-04,WA,117091,2526
2020-11-04,WV,25987,472
2020-11-04,WI,257365,2237
2020-11-04,WY,15044,105
2020-11-05,AL,199158,3026
2020-11-05,AK,18064,79
2020-11-05,AZ,252843,6087
2020-11-05,AR,117360,2037
2020-11-05,CA,960884,17866
2020-11-05,CO,122170,2383
2020-11-05,CT,77060,4656
2020-11-05,DE,25753,716
2020-11-05,dc,17682,650
2020-11-05,FL,827372,16960
2020-11-05,GA,384531,8359
2020-11-05,,5973,84
2020-11-05,HI,15683,218
2020-11-05,ID,70005,673
2020-11-05,IL,455528,10334
2020-11-05,IN,198684,4511
2020-11-05,IA,142795,1814
2020-11-05,KS,94427,1087
2020-11-05,KY,117654,1611
2020-11-05,LA,190845,5995
2020-11-05,ME,7260,150
2020-11-05,MD,150424,4182
2020-11-05,MA,165161,10085
2020-11-05,MI,218136,7833
2020-11-05,MN,164919,2609
2020-11-05,MS,123887,3405
2020-11-05,MO,205036,3197
2020-11-05,MT,37024,409
2020-11-05,NE,78012,678
2020-11-05,NV,105706,1825
2020-11-05,NH,11808,486
2020-11-05,NJ,249019,16403
2020-11-05,NM,51110,1082
2020-11-05,NY,523559,33247
2020-11-05,NC,286210,4572
2020-11-05,ND,49842,601
2020-11-05,,96,2
2020-11-05,OH,235170,5461
2020-11-05,OK,129873,1413
2020-11-05,OR,47839,710
2020-11-05,PA,225698,9009
2020-11-05,,69416,855
2020-11-05,RI,35750,1222
2020-11-05,SC,181639,3992
2020-11-05,SD,51151,482
2020-11-05,TN,267557,3474
2020-11-05,TX,993894,19000
2020-11-05,UT,124366,632
2020-11-05,VT,2303,58
2020-11-05,,1388,23
2020-11-05,VA,187202,3688
2020-11-05,WA,118459,2542
2020-11-05,WV,26547,480
2020-11-05,WI,263640,2273
2020-11-05,WY,15409,105
2020-11-06,AL,200714,3049
2020-11-06,AK,18589,79
2020-11-06,AZ,254961,6111
2020-11-06,AR,119230,2056
2020-11-06,CA,967597,17939
2020-11-06,CO,125397,2404
2020-11-06,CT,78125,4671
2020-11-06,DE,26035,716
2020-11-06,dc,17792,652
2020-11-06,FL,832617,17013
2020-11-06,GA,387202,8389
2020-11-06,,6046,89
2020-11-06,HI,15816,218
2020-11-06,ID,71496,685
2020-11-06,IL,466884,10412
2020-11-06,IN,203332,4547
2020-11-06,IA,146267,1828
2020-11-06,KS,99605,1172
2020-11-06,KY,119952,1621
2020-11-06,LA,191715,6016
2020-11-06,ME,7444,150
2020-11-06,MD,151964,4194
2020-11-06,MA,167274,10123
2020-11-06,MI,222423,7883
2020-11-06,MN,170361,2645
2020-11-06,MS,124854,3419
2020-11-06,MO,210054,3217
2020-11-06,MT,38012,420
2020-11-06,NE,80693,705
2020-11-06,NV,107258,1846
2020-11-06,NH,12012,488
2020-11-06,NJ,251180,16416
2020-11-06,NM,52394,1088
2020-11-06,NY,526767,33267
2020-11-06,NC,289124,4608
2020-11-06,ND,51607,618
2020-11-06,,98,2
2020-11-06,OH,240178,5494
2020-11-06,OK,131751,1429
2020-11-06,OR,48608,716
2020-11-06,PA,229346,9052
2020-11-06,,70519,862
2020-11-06,RI,36380,1224
2020-11-06,SC,182872,4005
2020-11-06,SD,52639,510
2020-11-06,TN,269292,3508
2020-11-06,TX,1003908,19125
2020-11-06,UT,127294,649
2020-11-06,VT,2326,58
2020-11-06,,1390,23
2020-11-06,VA,188770,3682
2020-11-06,WA,120123,2552
2020-11-06,WV,27087,487
2020-11-06,WI,270074,2340
2020-11-06,WY,16405,105
2020-11-07,AL,202482,3082
2020-11-07,AK,19194,79
2020-11-07,AZ,257384,6147
2020-11-07,AR,120828,2068
2020-11-07,CA,972801,17964
2020-11-07,CO,128611,2417
2020-11-07,CT,78125,4671
2020-11-07,DE,26258,716
2020-11-07,dc,17891,654
2020-11-07,FL,837069,17099
2020-11-07,GA,389257,8427
2020-11-07,,6046,89
2020-11-07,HI,15939,219
2020-11-07,ID,72528,685
2020-11-07,IL,479061,10498
2020-11-07,IN,208243,4592
2020-11-07,IA,150639,1842
2020-11-07,KS,99671,1166
2020-11-07,KY,122021,1640
2020-11-07,LA,191715,6016
2020-11-07,ME,7603,152
2020-11-07,MD,153198,4201
2020-11-07,MA,169576,10146
2020-11-07,MI,228706,7943
2020-11-07,MN,175008,2679
2020-11-07,MS,125885,3433
2020-11-07,MO,213645,3235
2020-11-07,MT,38948,445
2020-11-07,NE,82395,710
2020-11-07,NV,109326,1851
2020-11-07,NH,12241,489
2020-11-07,NJ,254382,16425
2020-11-07,NM,53671,1104
2020-11-07,NY,530354,33287
2020-11-07,NC,291563,4629
2020-11-07,ND,53209,633
2020-11-07,,98,2
2020-11-07,OH,245727,5506
2020-11-07,OK,136258,1438
2020-11-07,OR,49587,729
2020-11-07,PA,232582,9089
2020-11-07,,71532,862
2020-11-07,RI,36380,1224
2020-11-07,SC,184742,4015
2020-11-07,SD,53976,523
2020-11-07,TN,273603,3556
2020-11-07,TX,1009837,19219
2020-11-07,UT,130238,658
2020-11-07,VT,2347,59
2020-11-07,,1405,23
2020-11-07,VA,190873,3704
2020-11-07,WA,121220,2552
2020-11-07,WV,27742,502
2020-11-07,WI,277568,2385
2020-11-07,WY,16597,105
2020-11-08,AL,203687,3084
2020-11-08,AK,19712,79
2020-11-08,AZ,259299,6164
2020-11-08,AR,121866,2085
2020-11-08,CA,978844,17975
2020-11-08,CO,131870,2421
2020-11-08,CT,78125,4671
2020-11-08,DE,26603,718
2020-11-08,dc,18001,654
2020-11-08,FL,843889,17120
2020-11-08,GA,390617,8428
2020-11-08,,6046,89
2020-11-08,HI,16066,220
2020-11-08,ID,73212,691
2020-11-08,IL,488980,10548
2020-11-08,IN,212895,4629
2020-11-08,IA,155583,1845
2020-11-08,KS,99805,1166
2020-11-08,KY,123195,1641
2020-11-08,LA,192981,6036
2020-11-08,ME,7693,152
2020-11-08,MD,154451,4212
2020-11-08,MA,171399,10166
2020-11-08,MI,229085,7944
2020-11-08,MN,180916,2710
2020-11-08,MS,126689,3443
2020-11-08,MO,216654,3238
2020-11-08,MT,39679,456
2020-11-08,NE,83969,710
2020-11-08,NV,110308,1852
2020-11-08,NH,12488,489
2020-11-08,NJ,256395,16429
2020-11-08,NM,54881,1118
2020-11-08,NY,533784,33314
2020-11-08,NC,293431,4630
2020-11-08,ND,54310,644
2020-11-08,,98,2
2020-11-08,OH,250268,5517
2020-11-08,OK,136258,1438
2020-11-08,OR,50448,730
2020-11-08,PA,235162,9093
2020-11-08,,71715,872
2020-11-08,RI,36380,1224
2020-11-08,SC,185688,4036
2020-11-08,SD,55404,536
2020-11-08,TN,277073,3561
2020-11-08,TX,1016772,19256
2020-11-08,UT,132621,659
2020-11-08,VT,2392,59
2020-11-08,,1405,23
2020-11-08,VA,192175,3707
2020-11-08,WA,122310,2552
2020-11-08,WV,28404,502
2020-11-08,WI,281910,2396
2020-11-08,WY,17310,114
2020-11-09,AL,204857,3084
2020-11-09,AK,20185,79
2020-11-09,AZ,260646,6164
2020-11-09,AR,122811,2108
2020-11-09,CA,985598,18035
2020-11-09,CO,135747,2438
2020-11-09,CT,81463,4698
2020-11-09,DE,26908,719
2020-11-09,dc,18087,655
2020-11-09,FL,847813,17178
2020-11-09,GA,392246,8457
2020-11-09,,6442,91
2020-11-09,HI,16124,220
2020-11-09,ID,74713,704
2020-11-09,IL,500015,10577
2020-11-09,IN,217028,4664
2020-11-09,IA,159910,1872
2020-11-09,KS,105298,1181
2020-11-09,KY,125332,1655
2020-11-09,LA,193372,6048
2020-11-09,ME,7888,153
2020-11-09,MD,155824,4221
2020-11-09,MA,172727,10180
2020-11-09,MI,238136,8008
2020-11-09,MN,184842,2729
2020-11-09,MS,127205,3443
2020-11-09,MO,221874,3241
2020-11-09,MT,40118,463
2020-11-09,NE,85551,714
2020-11-09,NV,111323,1853
2020-11-09,NH,12699,489
2020-11-09,NJ,258453,16440
2020-11-09,NM,56289,1130
2020-11-09,NY,536933,33343
2020-11-09,NC,295105,4638
2020-11-09,ND,55463,649
2020-11-09,,100,2
2020-11-09,OH,254974,5524
2020-11-09,OK,138455,1444
2020-11-09,OR,51155,738
2020-11-09,PA,239724,9098
2020-11-09,,72196,882
2020-11-09,RI,38009,1233
2020-11-09,SC,186391,4041
2020-11-09,SD,56311,537
2020-11-09,TN,282746,3577
2020-11-09,TX,1026570,19298
2020-11-09,UT,134868,661
2020-11-09,VT,2415,59
2020-11-09,,1405,23
2020-11-09,VA,193477,3713
2020-11-09,WA,124560,2577
2020-11-09,WV,28805,530
2020-11-09,WI,286446,2421
2020-11-09,WY,18010,114
2020-11-10,AL,206567,3120
2020-11-10,AK,20715,87
2020-11-10,AZ,263445,6198
2020-11-10,AR,124235,2112
2020-11-10,CA,994341,18073
2020-11-10,CO,139246,2469
2020-11-10,CT,82987,4707
2020-11-10,DE,27112,722
2020-11-10,dc,18173,657
2020-11-10,FL,852166,17247
2020-11-10,GA,396498,8507
2020-11-10,,6623,92
2020-11-10,HI,16193,221
2020-11-10,ID,76010,720
2020-11-10,IL,512688,10658
2020-11-10,IN,221894,4731
2020-11-10,IA,163827,1898
2020-11-10,KS,105760,1181
2020-11-10,KY,127472,1674
2020-11-10,LA,194702,6058
2020-11-10,ME,8060,156
2020-11-10,MD,157149,4233
2020-11-10,MA,174881,10201
2020-11-10,MI,245005,8095
2020-11-10,MN,189735,2752
2020-11-10,MS,128138,3480
2020-11-10,MO,226372,3375
2020-11-10,MT,41219,468
2020-11-10,NE,87733,741
2020-11-10,NV,112602,1863
2020-11-10,NH,12919,489
2020-11-10,NJ,262230,16461
2020-11-10,NM,57547,1144
2020-11-10,NY,540897,33373
2020-11-10,NC,298089,4685
2020-11-10,ND,56357,679
2020-11-10,,100,2
2020-11-10,OH,261482,5547
2020-11-10,OK,140157,1451
2020-11-10,OR,51909,741
2020-11-10,PA,244046,9156
2020-11-10,,72471,889
2020-11-10,RI,38798,1237
2020-11-10,SC,187738,4062
2020-11-10,SD,57334,540
2020-11-10,TN,284725,3639
2020-11-10,TX,1038214,19423
2020-11-10,UT,137523,672
2020-11-10,VT,2462,59
2020-11-10,,1413,23
2020-11-10,VA,194912,3726
2020-11-10,WA,126091,2594
2020-11-10,WV,29316,546
2020-11-10,WI,293862,2497
2020-11-10,WY,19242,127
2020-11-11,AL,208637,3201
2020-11-11,AK,21211,90
2020-11-11,AZ,265195,6228
2020-11-11,AR,126197,2126
2020-11-11,CA,999498,18109
2020-11-11,CO,143553,2481
2020-11-11,CT,84741,4716
2020-11-11,DE,27342,724
2020-11-11,dc,18379,657
2020-11-11,FL,858004,17299
2020-11-11,GA,398769,8582
2020-11-11,,6724,92
2020-11-11,HI,16309,221
2020-11-11,ID,77536,738
2020-11-11,IL,525072,10805
2020-11-11,IN,226935,4762
2020-11-11,IA,168457,1927
2020-11-11,KS,110977,1215
2020-11-11,KY,130308,1689
2020-11-11,LA,194702,6058
2020-11-11,ME,8202,158
2020-11-11,MD,158836,4249
2020-11-11,MA,177541,10222
2020-11-11,MI,251499,8137
2020-11-11,MN,194626,2810
2020-11-11,MS,129394,3497
2020-11-11,MO,230003,3411
2020-11-11,MT,42132,475
2020-11-11,NE,89942,741
2020-11-11,NV,113856,1877
2020-11-11,NH,13148,492
2020-11-11,NJ,265295,16476
2020-11-11,NM,59034,1158
2020-11-11,NY,545718,33398
2020-11-11,NC,300725,4723
2020-11-11,ND,57378,691
2020-11-11,,100,2
2020-11-11,OH,267356,5623
2020-11-11,OK,142334,1470
2020-11-11,OR,52770,746
2020-11-11,PA,248144,9217
2020-11-11,,72735,901
2020-11-11,RI,39776,1243
2020-11-11,SC,188995,4076
2020-11-11,SD,58696,567
2020-11-11,TN,288311,3727
2020-11-11,TX,1051071,19544
2020-11-11,UT,139815,678
2020-11-11,VT,2535,59
2020-11-11,,1413,23
2020-11-11,VA,196506,3741
2020-11-11,WA,126886,2595
2020-11-11,WV,30201,553
2020-11-11,WI,301349,2562
2020-11-11,WY,19374,127
2020-11-12,AL,210637,3213
2020-11-12,AK,21689,90
2020-11-12,AZ,266644,6240
2020-11-12,AR,128006,2144
2020-11-12,CA,1009187,18141
2020-11-12,CO,149262,2512
2020-11-12,CT,85899,4726
2020-11-12,DE,27546,732
2020-11-12,dc,18507,657
2020-11-12,FL,863611,17371
2020-11-12,GA,401750,8655
2020-11-12,,6819,92
2020-11-12,HI,16403,221
2020-11-12,ID,78877,753
2020-11-12,IL,537860,10855
2020-11-12,IN,233540,4813
2020-11-12,IA,173401,1947
2020-11-12,KS,111503,1215
2020-11-12,KY,132686,1702
2020-11-12,LA,198531,6097
2020-11-12,ME,8395,159
2020-11-12,MD,160311,4261
2020-11-12,MA,180189,10242
2020-11-12,MI,258973,8187
2020-11-12,MN,201851,2849
2020-11-12,MS,130665,3514
2020-11-12,MO,235341,3441
2020-11-12,MT,43084,478
2020-11-12,NE,92553,768
2020-11-12,NV,115360,1880
2020-11-12,NH,13470,495
2020-11-12,NJ,268787,16495
2020-11-12,NM,60776,1176
2020-11-12,NY,550516,33424
2020-11-12,NC,303931,4730
2020-11-12,ND,59179,703
2020-11-12,,100,2
2020-11-12,OH,274457,5658
2020-11-12,OK,144691,1481
2020-11-12,OR,53879,748
2020-11-12,PA,254167,9272
2020-11-12,,74067,909
2020-11-12,RI,40764,1250
2020-11-12,SC,190490,4084
2020-11-12,SD,60716,567
2020-11-12,TN,291482,3751
2020-11-12,TX,1060798,19705
2020-11-12,UT,143639,689
2020-11-12,VT,2651,59
2020-11-12,,1413,23
2020-11-12,VA,198027,3758
2020-11-12,WA,129672,2619
2020-11-12,WV,30897,555
2020-11-12,WI,309605,2626
2020-11-12,WY,20479,127
2020-11-13,AL,213617,3231
2020-11-13,AK,22282,91
2020-11-13,AZ,270596,6257
2020-11-13,AR,130318,2148
2020-11-13,CA,1019052,18218
2020-11-13,CO,155761,2541
2020-11-13,CT,88645,4737
2020-11-13,DE,28016,734
2020-11-13,dc,18666,657
2020-11-13,FL,870544,17444
2020-11-13,GA,404577,8678
2020-11-13,,6893,93
2020-11-13,HI,16514,221
2020-11-13,ID,80440,756
2020-11-13,IL,553083,10907
2020-11-13,IN,239139,4863
2020-11-13,IA,178890,1972
2020-11-13,KS,117282,1256
2020-11-13,KY,135855,1729
2020-11-13,LA,201981,6121
2020-11-13,ME,8639,162
2020-11-13,MD,162181,4273
2020-11-13,MA,183095,10265
2020-11-13,MI,268072,8312
2020-11-13,MN,207395,2895
2020-11-13,MS,131970,3519
2020-11-13,MO,241236,3452
2020-11-13,MT,44297,483
2020-11-13,NE,94922,789
2020-11-13,NV,117322,1896
2020-11-13,NH,13929,498
2020-11-13,NJ,272184,16522
2020-11-13,NM,62006,1198
2020-11-13,NY,555917,33452
2020-11-13,NC,306498,4749
2020-11-13,ND,60608,713
2020-11-13,,100,2
2020-11-13,OH,282528,5700
2020-11-13,OK,147358,1493
2020-11-13,OR,54937,759
2020-11-13,PA,260001,9306
2020-11-13,,74734,914
2020-11-13,RI,41529,1254
2020-11-13,SC,192101,4101
2020-11-13,SD,62327,568
2020-11-13,TN,295135,3814
2020-11-13,TX,1073382,19917
2020-11-13,UT,146155,703
2020-11-13,VT,2743,59
2020-11-13,,1426,23
2020-11-13,VA,199262,3785
2020-11-13,WA,132183,2634
2020-11-13,WV,31639,565
2020-11-13,WI,318023,2694
2020-11-13,WY,21341,127
2020-11-14,AL,215843,3246
2020-11-14,AK,23029,92
2020-11-14,AZ,273400,6300
2020-11-14,AR,132166,2159
2020-11-14,CA,1027016,18254
2020-11-14,CO,160459,2554
2020-11-14,CT,88645,4737
2020-11-14,DE,28395,736
2020-11-14,dc,18814,658
2020-11-14,FL,875088,17488
2020-11-14,GA,407596,8729
2020-11-14,,6893,93
2020-11-14,HI,16619,221
2020-11-14,ID,81625,763
2020-11-14,IL,564086,11098
2020-11-14,IN,247466,4888
2020-11-14,IA,183557,1985
2020-11-14,KS,117728,1256
2020-11-14,KY,138854,1739
2020-11-14,LA,201981,6121
2020-11-14,ME,8791,163
2020-11-14,MD,164239,4293
2020-11-14,MA,186142,10293
2020-11-14,MI,275393,8375
2020-11-14,MN,216084,2930
2020-11-14,MS,133340,3540
2020-11-14,MO,248400,3463
2020-11-14,MT,45919,519
2020-11-14,NE,96834,790
2020-11-14,NV,119228,1908
2020-11-14,NH,14311,499
2020-11-14,NJ,276537,16548
2020-11-14,NM,63171,1208
2020-11-14,NY,561308,33477
2020-11-14,NC,309703,4783
2020-11-14,ND,62878,732
2020-11-14,,100,2
2020-11-14,OH,290243,5714
2020-11-14,OK,150205,1516
2020-11-14,OR,56018,760
2020-11-14,PA,264396,9353
2020-11-14,,75387,921
2020-11-14,RI,41529,1254
2020-11-14,SC,194014,4110
2020-11-14,SD,64182,621
2020-11-14,TN,299597,3839
2020-11-14,TX,1083132,20035
2020-11-14,UT,151141,712
2020-11-14,VT,2843,59
2020-11-14,,1434,23
2020-11-14,VA,200799,3799
2020-11-14,WA,133612,2638
2020-11-14,WV,32792,574
2020-11-14,WI,323604,2748
2020-11-14,WY,21881,144
2020-11-15,AL,217822,3248
2020-11-15,AK,23688,92
2020-11-15,AZ,275523,6302
2020-11-15,AR,133040,2183
2020-11-15,CA,1035981,18265
2020-11-15,CO,164408,2574
2020-11-15,CT,88645,4737
2020-11-15,DE,28803,736
2020-11-15,dc,18977,660
2020-11-15,FL,885193,17517
2020-11-15,GA,409504,8730
2020-11-15,,6893,93
2020-11-15,HI,16619,221
2020-11-15,ID,82545,763
2020-11-15,IL,574722,11170
2020-11-15,IN,254172,4910
2020-11-15,IA,186314,1989
2020-11-15,KS,117851,1256
2020-11-15,KY,140267,1742
2020-11-15,LA,204513,6132
2020-11-15,ME,8944,165
2020-11-15,MD,166317,4302
2020-11-15,MA,188275,10329
2020-11-15,MI,275892,8378
2020-11-15,MN,223637,2961
2020-11-15,MS,134309,3543
2020-11-15,MO,249608,3463
2020-11-15,MT,47158,525
2020-11-15,NE,98161,791
2020-11-15,NV,120744,1913
2020-11-15,NH,14671,499
2020-11-15,NJ,281075,16566
2020-11-15,NM,64201,1215
2020-11-15,NY,564952,33508
2020-11-15,NC,312406,4830
2020-11-15,ND,63802,742
2020-11-15,,100,2
2020-11-15,OH,298096,5722
2020-11-15,OK,154128,1528
2020-11-15,OR,56880,762
2020-11-15,PA,269043,9385
2020-11-15,,76094,935
2020-11-15,RI,41529,1254
2020-11-15,SC,195507,4112
2020-11-15,SD,65381,644
2020-11-15,TN,305211,3856
2020-11-15,TX,1090500,20110
2020-11-15,UT,153808,718
2020-11-15,VT,2889,59
2020-11-15,,1434,23
2020-11-15,VA,201960,3800
2020-11-15,WA,135365,2638
2020-11-15,WV,33659,582
2020-11-15,WI,329924,2759
2020-11-15,WY,22494,144
2020-11-16,AL,219232,3249
2020-11-16,AK,24268,92
2020-11-16,AZ,277179,6302
2020-11-16,AR,134348,2225
2020-11-16,CA,1047360,18304
2020-11-16,CO,168890,2605
2020-11-16,CT,93284,4759
2020-11-16,DE,29200,736
2020-11-16,dc,19064,660
2020-11-16,FL,889856,17558
2020-11-16,GA,410581,8740
2020-11-16,,7144,99
2020-11-16,HI,16711,221
2020-11-16,ID,83906,773
2020-11-16,IL,586569,11217
2020-11-16,IN,259318,4936
2020-11-16,IA,189597,2023
2020-11-16,KS,124697,1266
2020-11-16,KY,142277,1750
2020-11-16,LA,205059,6139
2020-11-16,ME,9117,165
2020-11-16,MD,168041,4309
2020-11-16,MA,190439,10340
2020-11-16,MI,288543,8437
2020-11-16,MN,231074,2973
2020-11-16,MS,134898,3545
2020-11-16,MO,255942,3485
2020-11-16,MT,48101,528
2020-11-16,NE,101601,805
2020-11-16,NV,122441,1919
2020-11-16,NH,15029,500
2020-11-16,NJ,283294,16580
2020-11-16,NM,65454,1236
2020-11-16,NY,568450,33540
2020-11-16,NC,315314,4843
2020-11-16,ND,64891,749
2020-11-16,,102,2
2020-11-16,OH,305364,5742
2020-11-16,OK,156857,1538
2020-11-16,OR,57646,772
2020-11-16,PA,275257,9399
2020-11-16,,76631,942
2020-11-16,RI,43923,1270
2020-11-16,SC,196617,4143
2020-11-16,SD,66278,644
2020-11-16,TN,312710,3884
2020-11-16,TX,1101781,20157
2020-11-16,UT,155779,725
2020-11-16,VT,3008,59
2020-11-16,,1434,23
2020-11-16,VA,204637,3806
2020-11-16,WA,138602,2661
2020-11-16,WV,34460,585
2020-11-16,WI,334640,2775
2020-11-16,WY,23193,144
2020-11-17,AL,220848,3301
2020-11-17,AK,24909,94
2020-11-17,AZ,281284,6320
2020-11-17,AR,135902,2245
2020-11-17,CA,1058096,18360
2020-11-17,CO,173220,2626
2020-11-17,CT,94986,4771
2020-11-17,DE,29552,739
2020-11-17,dc,19309,660
2020-11-17,FL,897315,17643
2020-11-17,GA,414821,8778
2020-11-17,,7203,101
2020-11-17,HI,16755,221
2020-11-17,ID,85383,803
2020-11-17,IL,599358,11327
2020-11-17,IN,264810,5025
2020-11-17,IA,193196,2064
2020-11-17,KS,125668,1266
2020-11-17,KY,145220,1787
2020-11-17,LA,207685,6156
2020-11-17,ME,9363,166
2020-11-17,MD,170193,4335
2020-11-17,MA,192964,10360
2020-11-17,MI,296436,8513
2020-11-17,MN,237005,2999
2020-11-17,MS,135803,3581
2020-11-17,MO,261105,3552
2020-11-17,MT,49496,548
2020-11-17,NE,103805,827
2020-11-17,NV,124082,1946
2020-11-17,NH,15303,502
2020-11-17,NJ,287320,16618
2020-11-17,NM,67559,1264
2020-11-17,NY,573544,33576
2020-11-17,NC,318537,4881
2020-11-17,ND,65973,775
2020-11-17,,103,2
2020-11-17,OH,312443,5772
2020-11-17,OK,158408,1544
2020-11-17,OR,58570,779
2020-11-17,PA,280978,9433
2020-11-17,,77200,951
2020-11-17,RI,44528,1278
2020-11-17,SC,197900,4156
2020-11-17,SD,67284,644
2020-11-17,TN,314553,3953
2020-11-17,TX,1112681,20278
2020-11-17,UT,159006,734
2020-11-17,VT,3104,59
2020-11-17,,1450,23
2020-11-17,VA,206762,3835
2020-11-17,WA,140923,2686
2020-11-17,WV,35324,598
2020-11-17,WI,342155,2876
2020-11-17,WY,24453,155
2020-11-18,AL,223486,3347
2020-11-18,AK,25454,94
2020-11-18,AZ,284554,6365
2020-11-18,AR,137617,2275
2020-11-18,CA,1069517,18467
2020-11-18,CO,178224,2669
2020-11-18,CT,97028,4784
2020-11-18,DE,29755,742
2020-11-18,dc,19465,665
2020-11-18,FL,905240,17730
2020-11-18,GA,417934,8833
2020-11-18,,7315,101
2020-11-18,HI,16817,222
2020-11-18,ID,87020,815
2020-11-18,IL,608056,11488
2020-11-18,IN,270847,5084
2020-11-18,IA,197532,2102
2020-11-18,KS,131051,1326
2020-11-18,KY,148069,1816
2020-11-18,LA,209914,6184
2020-11-18,ME,9519,170
2020-11-18,MD,172204,4351
2020-11-18,MA,195868,10407
2020-11-18,MI,302541,8576
2020-11-18,MN,242099,3066
2020-11-18,MS,137396,3601
2020-11-18,MO,266079,3591
2020-11-18,MT,50650,568
2020-11-18,NE,106617,838
2020-11-18,NV,126106,1947
2020-11-18,NH,15749,504
2020-11-18,NJ,291374,16655
2020-11-18,NM,70452,1290
2020-11-18,NY,578826,33607
2020-11-18,NC,322258,4927
2020-11-18,ND,67236,791
2020-11-18,,103,2
2020-11-18,OH,318828,5827
2020-11-18,OK,161425,1570
2020-11-18,OR,59670,791
2020-11-18,PA,287464,9541
2020-11-18,,77525,971
2020-11-18,RI,45911,1284
2020-11-18,SC,199447,4182
2020-11-18,SD,68671,674
2020-11-18,TN,319021,4005
2020-11-18,TX,1125906,20471
2020-11-18,UT,162091,742
2020-11-18,VT,3161,60
2020-11-18,,1463,23
2020-11-18,VA,208833,3860
2020-11-18,WA,142511,2704
2020-11-18,WV,36277,612
2020-11-18,WI,350665,2939
2020-11-18,WY,25275,155
2020-11-19,AL,225910,3419
2020-11-19,AK,25946,95
2020-11-19,AZ,288807,6384
2020-11-19,AR,139855,2297
2020-11-19,CA,1082674,18555
2020-11-19,CO,184260,2734
2020-11-19,CT,99381,4805
2020-11-19,DE,30153,742
2020-11-19,dc,19678,667
2020-11-19,FL,914325,17809
2020-11-19,GA,421381,8867
2020-11-19,,7385,102
2020-11-19,HI,16917,222
2020-11-19,ID,88642,838
2020-11-19,IL,622869,11671
2020-11-19,IN,278142,5143
2020-11-19,IA,201572,2127
2020-11-19,KS,131408,1326
2020-11-19,KY,151706,1843
2020-11-19,LA,211966,6199
2020-11-19,ME,9734,171
2020-11-19,MD,175092,4372
2020-11-19,MA,198550,10435
2020-11-19,MI,310396,8717
2020-11-19,MN,249962,3138
2020-11-19,MS,138791,3619
2020-11-19,MO,270387,3618
2020-11-19,MT,51872,569
2020-11-19,NE,109280,863
2020-11-19,NV,128234,1958
2020-11-19,NH,16277,506
2020-11-19,NJ,295556,16689
2020-11-19,NM,74116,1302
2020-11-19,NY,584128,33648
2020-11-19,NC,325658,4968
2020-11-19,ND,68618,801
2020-11-19,,103,2
2020-11-19,OH,326615,5890
2020-11-19,OK,164340,1588
2020-11-19,OR,60874,809
2020-11-19,PA,294345,9643
2020-11-19,,78046,982
2020-11-19,RI,46951,1288
2020-11-19,SC,201160,4201
2020-11-19,SD,69742,705
2020-11-19,TN,321832,4082
2020-11-19,TX,1139695,20689
2020-11-19,UT,166040,758
2020-11-19,VT,3310,61
2020-11-19,,1469,23
2020-11-19,VA,210787,3896
2020-11-19,WA,144968,2717
2020-11-19,WV,37399,623
2020-11-19,WI,358113,3021
2020-11-19,WY,26169,176
2020-11-20,AL,228373,3451
2020-11-20,AK,26403,95
2020-11-20,AZ,292880,6427
2020-11-20,AR,141916,2321
2020-11-20,CA,1096401,18649
2020-11-20,CO,190100,2752
2020-11-20,CT,101469,4828
2020-11-20,DE,30816,746
2020-11-20,dc,19808,669
2020-11-20,FL,923410,17888
2020-11-20,GA,424759,8904
2020-11-20,,7421,104
2020-11-20,HI,17029,222
2020-11-20,ID,90346,849
2020-11-20,IL,635823,11814
2020-11-20,IN,284960,5206
2020-11-20,IA,205918,2159
2020-11-20,KS,137224,1410
2020-11-20,KY,155625,1862
2020-11-20,LA,216709,6233
2020-11-20,ME,9958,173
2020-11-20,MD,177239,4398
2020-11-20,MA,200949,10469
2020-11-20,MI,320621,8776
2020-11-20,MN,256756,3206
2020-11-20,MS,140429,3642
2020-11-20,MO,275917,3675
